袗|B145 S10 V5440 P1-5-5 I5e5.8 Yzhen3|シン|||thin kimono, embroidery
袘|B145 S10 P1-5-5 Yyi2|イ タ みごろ|||
袙|B145 S10 V5435 P1-5-5 I5e5.4 Ypa4|バツ ハ あこめ|||warrior's headband
袚|B145 S10 P1-5-5 Ybo1 Yfu2|ハツ ハチ ヒ ふく|||greave, knee-pads, buskins
袛|B145 S10 P1-5-5 Ydi1|テイ タイ シ|||
袜|B145 S10 P1-5-5 Ywa4|バツ マチ たび|||socks, stockings
袞|B145 S11 N317 V5441 P2-2-9 I2j9.5 Ygun3|コン|||imperial robes
袟|B145 S10 P1-5-5 Yzhi4|チツ ジチ さや|||book cover, satchel or bag
袠|B145 S11 P2-2-9 Yzhi4|チツ ジチ|||book cover, satchel or bag
袢|B145 S10 N4221 V5438 P1-5-5 I5e5.2 Ypan4|ハン|||summer kimono, short clothing
袤|B145 S11 N315 V5436 P2-2-9 I2j9.2 Ymao4|ボウ ながさ|||length
袨|B145 S10 P1-5-5 Yxuan4|ケン はれぎ|||
袪|B145 S10 P1-5-5 Yqu1|キョ コ そで|||sleeves, cuff
被|B145 G8 S10 F431 N4225 V5445 H1163 DK790 L807 IN976 E1729 P1-5-5 I5e5.3 Ybei4 Ypi1|ヒ こうむ.る おお.う かぶ.る かぶ.せる|ぎぬ||incur, cover, veil, brood over, shelter, wear, put on, be exposed (film), receiving
袮|B145 S10 V5433 P1-5-5 I5e5.7|デイ ネ チ|||ancestral shrine, embroidery
袰|B145 S11 V5434 P2-5-6 I5e5.9|ほろ|||hood, top, awning, cover
袱|B145 S11 N4227 V5450 P1-5-6 I5e6.2 Yfu2|フク|||cloth wrapper
袴|B145 G9 S11 F2175 N4229 V5448 L2626 P1-5-6 I5e6.4 Yku4|コ ク はかま ずぼん|||men's formal divided skirt
袵|B145 S11 N4226 V5446 P1-5-6 Yren4|ジン ニン こくび おくみ しとね|||neck of a garment, gusset, gore
袷|B145 S11 N4230 V5449 L2625 P1-5-6 I5e6.6 Yjia2 Yqia1|コウ キョウ あわせ|||lined (kimono)
袺|B145 S11 P1-5-6 Yjie2|ケツ ケチ カツ つまどる|||hold up
袽|B145 S11 P1-5-6 Yru2|ジョ ニョ やぶれごろも|||clothes
袾|B145 S11 P1-5-6 Yzhu1|チュ シュ みごろ|||
袿|B145 S11 N4232 V5452 P1-5-6 I5e6.3 Ygui1|ケイ うちき うちかけ うちぎ|||ancient ordinary kimono
裀|B145 S11 P1-5-6 Yyin1|イン みごろ|||mat, coverlet, underwear
裁|B145 G6 S12 F297 N788 V5454 H3299 DK2076 L397 IN1123 E872 P3-6-6 I5e6.9 Ycai2|サイ た.つ さば.く|||tailor, judge, decision, cut out (pattern)
裂|B145 G8 S12 F1041 N4233 V5453 H2687 DK1727 L813 IN1330 E1930 P2-6-6 I5e6.7 Ylie4 Ylie3|レツ さ.く さ.ける -ぎ.れ|||split, rend, tear
裃|B145 S11 N4228 V5447 P1-5-6 I5e6.5|かみしも|||old ceremonial garb, samurai garb, (kokuji)
裄|B145 S11 N4231 V5451 P1-5-6 I5e6.1|ゆき|||sleeve length, (kokuji)
装|B145 G6 S12 F657 N4234 V5455 H2685 DK1725 L398 IN1328 E1524 P2-6-6 I5e6.8 Yzhuang1|ソウ ショウ よそお.う よそお.い|||attire, dress, pretend, disguise, profess
裊|B145 S13 P2-7-6 Yniao3|チョウ ジョウ ニョウ しなや.か|||curling upwards, wavering gently
裋|B145 S12 P1-5-7 Yshu4|シュ タン したぎ|||cotton clothes of a boy servant
裌|B145 S12 P1-5-7 Yjia2|コウ キョウ あわせ|||lined garment
裍|B145 S12 P1-5-7 Ykun3|コン なる|||border or band on the edge of a dress
裎|B145 S12 P1-5-7 Ycheng2 Ycheng3|テイ チョウ ジョウ はだか|||to take off the clothes and expose the body, to carry in the girdle
裏|B145 G6 S13 F812 N327 V5462 H2138 DK1354 L399 IN273 E992 P2-2-11 I2j11.2 Yli3|リ うら|||back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side
裑|B145 S12 P1-5-7 Yshen1|シン みごろ|||
裒|B145 S13 P2-2-11 Ypou2|ホウ ほ.める|||collect, gather, assemble, praise
裓|B145 S12 P1-5-7 Yge2|コク カイ カツ ケチ すそ いしだたみ|||
裔|B145 S13 N4239 V5459 P2-2-11 I5e7.4 Yyi4|エイ すそ|||descendant, border
裕|B145 G8 S12 F1048 N4241 V5461 H1195 DK810 L793 IN1391 E1868 P1-5-7 I5e7.3 Yyu4|ユウ|すけ のり ひろ ひろし やす ゆ ゆたか||abundant, rich, fertile
裘|B145 S13 N4238 V5458 P2-7-6 I5e7.5 Yqiu2|キュウ グ かわごろも けごろも|||leather clothing
裙|B145 S12 N4240 V5460 P1-5-7 I5e7.2 Yqun2|クン もすそ|||hem, underwear
裛|B145 S13 P2-2-11 Yyi4|オウ ヨウ ユウ ふくろ|||to wrap and bind, damp, book bag
補|B145 G6 S12 F332 N4242 V5464 H1194 DK809 L1840 IN889 E970 P1-5-7 I5e7.1 Ybu3|ホ おぎな.う|||supplement, supply, make good, offset, compensate, assistant, learner
裝|B145 G10 S13 N4236 V5456 H2751 P2-7-6 Yzhuang1|ソウ ショウ よそお.う よそお.い|||dress, pretend, disguise, profess
裞|B145 S12 P1-5-7 Yshui4|セイ タイ エイ|||
裟|B145 G9 S13 N4237 V5457 DK1762 L2701 IN2239 P2-7-6 I5e7.6 Ysha1|サ シャ|||Buddhist surplice
裡|B145 G9 S12 N4235 V5463 H1196 L2973 P1-5-7 Yli3|リ うち うら|||reverse, inside, palm, sole, rear, lining, wrong side
裧|B145 S13 P1-5-8 Ytan3|セン タン たれぎぬ|||
裨|B145 S13 N4244 V5471 P1-5-8 I5e8.2 Ybi4 Ypi2 Ybei1|ヒ おぎな.う たす.ける ます|||help
裯|B145 S13 P1-5-8 Ychou2|チュウ ジュ トウ はだぎ|||coverlet, bedspread
裰|B145 S13 P1-5-8 Yduo2 Yduo1|タツ タチ つくろう|||to mend clothes
裱|B145 S13 P1-5-8 Ybiao3|ヒョウ ひれ|||to mount maps or scrolls, to paste
裲|B145 S13 N4245 V5469 P1-5-8 I5e8.3 Yliang3|リョウ うちかけ|||ancient robe
裳|B145 G9 S14 N1370 V5472 H2615 L800 P2-5-9 I3n11.2 Ychang2 Yshang5|ショウ も もすそ|||skirt
裴|B145 S14 V5465 P2-8-6 I5e8.10 Ypei2|ハイ ヒ ベ たちもとお.る|||long robes
裵|B145 S14 P2-2-12 Ypei2|ハイ ヒ ベ たちもとお.る|||surname, look of a flowing gown
裷|B145 S13 P1-5-8 Yyuan1|エン オン ケン コン ずきん|||
裸|B145 G8 S13 F1796 N4248 V5475 H1211 DK819 L1124 IN1536 E1886 P1-5-8 I5e8.1 Yluo3|ラ はだか|||naked, nude, uncovered, partially clothed
裹|B145 S14 N328 V5468 P2-2-12 I2j12.2 Yguo3|ホウ カ つつ.む|||wrap, pack up, cover, conceal
裼|B145 S13 V5466 P1-5-8 I5e8.6 Yxi2 Yti4|セキ テイ はだぬ.ぐ|||to bare the shoulder
製|B145 G5 S14 F488 N4249 V5476 H2803 DK1792 L419 IN428 E726 P2-8-6 I5e8.9 Yzhi4|セイ|||made in..., manufacture
裾|B145 G9 S13 F2334 N4247 V5474 L2624 P1-5-8 I5e8.8 Yju1|キョ コ すそ|||cuff, hem, foot of mountain
褁|B145 S14 P2-5-9 Yzhi2|セキ シャク ふくろ|||
褂|B145 S13 V5467 P1-5-8 I5e8.4 Ygua4|ケイ カイ ケ うちき うちかけ|||ancient ordinary kimono
褄|B145 S13 N4246 V5470 P1-5-8 I5e8.5|つま|||skirt, (kokuji)
褆|B145 S14 P1-5-9 Yshi4|シ テイ ダイ|||
複|B145 G5 S14 F915 N4255 V5484 H1222 DK827 L465 IN916 E783 P1-5-9 I5e9.3 Yfu4|フク|||duplicate, double, compound, multiple
褊|B145 S14 N4252 V5481 P1-5-9 I5e9.4 Ybian3|ヘン せま.い|||narrow, small
褌|B145 S14 N4251 V5480 P1-5-9 I5e9.2 Ykun1 Yhui1|コン ふんどし|||loincloth
褍|B145 S14 P1-5-9 Yduan1|タン タ トン みごろ|||
褎|B145 S15 P2-2-13 Yxiu4|シュウ ジュ ユウ ユ そで たもと|||sleeve, ample flowing robes
褏|B145 S14 P2-2-12 Yxiu4|シュウ ジュ ユウ ユ そで たもと|||sleeve, ample flowing robes
褐|B145 G8 S13 F2186 N4243 V5473 H1210 DK818 L453 IN1623 E1089 P1-5-8 I5e8.7 Yhe2 Yhe4|カツ|||brown, woollen kimono
褒|B145 G8 S15 F2073 N331 V5483 H2144 DK1356 L998 IN803 E1803 P2-2-13 I2j13.1 Ybao1|ホウ ほ.める|||praise, extol
褓|B145 S14 N4250 V5479 P1-5-9 I5e9.1 Ybao3|ホ ホウ むつき|||diaper
褕|B145 S14 P1-5-9 Yyu2|ユ ヨウ トウ ズ はねかざり|||shirt
褖|B145 S14 P1-5-9 Ytuan4|タン ころも|||
褘|B145 S14 P1-5-9 Yhui1|イ キク キ ひざかけ|||ceremonial gowns of a queen
褙|B145 S14 P1-5-9 Ybei4|ハイ はだぎ|||paper or cloth pasted together
褚|B145 S14 P1-5-9 Ychu3 Yzhu3|チョ シャ わたいれ|||bag, valise, stuff, pad, surname
褜|B145 S14 P2-8-6|ホウ えな|||
褝|B145 S14 V5477 P1-5-9|タン ゼン ひとえ|||thin kimono, undergarment
褞|B145 S15 N4256 V5486 P1-5-10 I5e10.1 Yyun3|ウン オン ぬのこ|||robe
褠|B145 S15 P1-5-10 Ygou1|コウ ク ひとえ ひとえのつつそでうでぬき あわせ|||
褥|B145 S15 N4257 V5487 P1-5-10 I5e10.2 Yru4|ジョク しとね|||cushion, mattress, bedding
褦|B145 S15 P1-5-10 Ynai4|ダイ ナイ ひがさ|||stupid, dull, ignorant, doltish
褧|B145 S16 P2-10-6 Yjiong3|ケイ キョウ ひとえ|||unlined clothes, light overcoat
褨|B145 S15 P1-5-10 Ysuo3|サ ジャ|||
褪|B145 S15 N4253 V5482 H1234 P1-5-10 I5e9.5 Ytun4 Ytui4|タイ トン あ.せる ぬ.ぐ|||fade, discolour
褫|B145 S15 N4258 V5488 P1-5-10 I5e10.3 Ychi3|チ うば.う|||rob
褰|B145 S16 P2-3-13 Yqian1|ケン コン はかま|||
褱|B145 S16 P2-2-14 Yhuai2|カイ エ ふところ なつ.かしい なつ.かしむ なつ.く なつ.ける いだ.く おも.う|||to carry in the bosom or the sleeve, to wrap, to conceal
褲|B145 S15 P1-5-10 Yku4|コ ずぼん|||trousers, pants
褵|B145 S16 P1-5-11 Yli2|リ おび きんちやく|||bridal veil
褶|B145 S16 N4262 V5495 P1-5-11 I5e11.3 Yzhe2 Yxi2 Yzhe3|ショウ シュウ チョウ かさね.る|||pleats
褸|B145 S16 N4259 V5492 P1-5-11 I5e11.2 Ylu:3|ロ ル ロウ いと|||rags
褹|B145 S16 P1-5-11 Yyi4|ゲイ ナイ ナチ ネ ぬのこ|||
褺|B145 S17 P2-11-6 Ydie1|チョウ ジョウ かさねごろも|||dirty, ragged, undress, to treat with irreverence
褻|B145 S17 N334 V5491 P2-2-15 I2j15.1 Yxie4|セツ けが.れる な.れる|||filthy
褾|B145 S16 P1-5-11 Ybiao3|ヒョウ そでくち|||
襀|B145 S16 N4260 V5493 P1-5-11 Yji1|セキ シャク ひだ|||pleat, fold, tuck, crease
襁|B145 S16 N4261 V5494 P1-5-11 I5e11.1 Yqiang3|キョウ むつき|||diaper
襂|B145 S16 P1-5-11 Ysen1|シン サン セン ひとえ|||
襃|B145 S17 N333 V5489 P2-2-15 Ybao1|ホウ ほ.める|||praise, extol
襄|B145 S17 F2263 V5490 P2-2-15 I2j15.2 Yxiang1|ジョウ ショウ はら.う|||rise, raise
襅|B145 S17 P1-5-12|ちはや|||
襆|B145 S17 P1-5-12 Ypu2|ホク ボク もすそ|||hood or cowl
襉|B145 S17 P1-5-12 Yjian4|カン ケン すそのひだ|||
襌|B145 S17 V5500 P1-5-12 I5e12.1 Ydan1|タン ゼン ひとえ|||thin kimono, undergarment
襍|B145 S17 V5496 P1-5-12 Yza2|ザツ ゾウ まじ.える まじ.る|||mixed, blended, mix, mingle
襏|B145 S17 P1-5-12 Ybo1|ハツ ハチ フツ フチ あらぬの|||raincoat
襒|B145 S17 P1-5-12 Ybie2 Ybi4|ヘツ ベチ ころも|||
襖|B145 G9 S17 N4264 V5498 L2627 P1-5-12 I5e13.1 Yao3|オウ ふすま あお|||opaque sliding door
襗|B145 S18 P1-5-13 Yduo2|タク ジャク エキ ヤク したばかま|||
襚|B145 S18 P1-5-13 Ysui4|スイ|||grave clothes
襛|B145 S18 P1-5-13 Ynong2|ジョウ ニュ ジュウ あつ.い|||fine clothes
襜|B145 S18 P1-5-13 Ychan1|セン タン まえか.け|||flutter, shaking or vibrating
襞|B145 S19 N4265 V5501 P2-13-6 I5e13.4 Ybi4|ヘキ ヒャク ひだ しわ|||pleat, fold, tuck, crease
襟|B145 G8 S18 F2030 N4267 V5504 H1252 DK845 L1099 IN1537 E1181 P1-5-13 I5e13.2 Yjin1|キン えり|||collar, neck, lapel
襠|B145 S18 N4266 V5502 P1-5-13 I5e13.3 Ydang1|トウ ふんどし まち|||gusset, gore
襡|B145 S18 P1-5-13 Yshu2|ショク ゾク タク シュ ジュ ながじゅばん|||short coat
襢|B145 S18 P1-5-13 Ytan3|タン セン チン はだぬぎ|||strip, lay bare, bared, naked
襣|B145 S19 P1-5-14 Ybi4|ヒ ふんどし|||
襤|B145 S20 N4269 V5507 H1257 P1-5-15 I5e15.2 Ylan2|ラン ぼろ|||rags
襦|B145 S19 N4268 V5506 P1-5-14 I5e14.1 Yru2|ジュ したぎ はだぎ|||underwear
襪|B145 S19 V5505 P1-5-14 I5e14.2 Ywa4|ベツ バツ|||socks
襫|B145 S20 P1-5-15 Yshi4|セキ シャク|||raincoat
襭|B145 S20 V5508 P1-5-15 I5e15.1 Yxie2|ケツ つまばさ.む はさ.む|||tuck into one's obi
襮|B145 S20 P1-5-15 Ybo2|ハク ホク えり|||collar, to expose
襯|B145 S21 N4270 V5509 P1-5-16 I5e16.1 Ychen4|シン はだぎ|||underwear
襰|B145 S21 P1-5-16 Ylai3|ライ お.ちる やぶ.れる|||
襲|B212 G8 S22 F1130 N5443 V5510 H2917 DK1856 L2025 IN1575 E1360 P2-16-6 I5e16.2 Yxi2|シュウ おそ.う かさ.ね|そい||attack, advance on, succeed to, pile, heap
襳|B145 S22 P1-5-17 Yxian1|セン シン サン したぎ|||
襴|B145 S22 N4271 V5511 P1-5-17 I5e17.2 Ylan2|ラン リン|||a kind of cloth
襵|B145 S23 P1-5-18 Yzhe2|ショウ チョウ ひだ たた.む ぬ.う ぬいめ ま.く|||pleat in a skirt
襷|B145 S22 N4272 V5512 P1-5-17 I5e17.1|たすき|||cord to hold up sleeves, (kokuji)
襺|B145 S24 P1-5-19 Yjian3|ケン わたいれ|||
襻|B145 S24 P1-5-19 Ypan4|ハン つけひも|||loop, belt or band
襼|B145 S24 P1-5-19 Yyi4|ゲイ そで|||'kimono' sleeve
襽|B145 S26 P1-5-21|ラン リン|||
襾|B146 S6 V5513 H3522 P4-6-1 I0a6.19 Yya4|ア け||にし|cover, place on top of, west radical variant (no. 146)
西|B146 G2 S6 F259 N4273 V5514 H3520 DK2193 L1602 IN72 E152 P4-6-1 I0a6.20 Yxi1|セイ サイ ス にし|いり ひし むら||west, Spain
覀|B146 S7 Yxi1||||variant of radical 146
要|B146 G4 S9 F106 N4274 V5515 H2635 DK1683 L1604 IN419 E593 P2-6-3 I3e6.11 Yyao4 Yyao1|ヨウ い.る かなめ|とし||need, main point, essence, pivot, key to
覃|B146 S12 V5516 P2-6-6 I2k10.3 Ytan2 Yqin2|タン エン|||extend, deep, large
覆|B146 G8 S18 F1378 N4279 V5517 H2726 DK1747 L1611 IN1634 E1765 P2-6-12 I4c14.6 Yfu4|フク おお.う くつがえ.す くつがえ.る|||capsize, cover, shade, mantle, be ruined
覇|B146 G8 S19 F1173 N4281 V5519 H2730 DK1749 L1895 IN1633 E1683 P2-6-13 I4b15.4 Yba4|ハ ハク はたがしら|はる||hegemony, supremacy, leadership, champion
覈|B146 S19 N4280 V5518 P2-6-13 I4h15.1 Yhe2|カク ケツ しら.べる|||investigate
覉|B146 S19 V5520 P2-8-11 Yji1|キ ハ おもが.い たづな たび つな.ぐ|||
覊|B146 S25 N4283 V5521 P2-6-19 Yji1|キ ハ おもが.い たづな たび つな.ぐ|||reins, connection
見|B147 G1 S7 F22 N4284 V5522 H2544 DK1615 L57 IN63 E18 P2-5-2 I5c2.1 Yjian4 Yxian4|ケン み.る み.える み.せる|||see, hopes, chances, idea, opinion, look at, visible
覍|B147 S10 P2-3-7 Ybian4|ヘン|||
規|B147 G5 S11 F349 N4285 V5524 H978 DK667 L841 IN607 E643 P1-4-7 I5c6.9 Ygui1|キ|すのり ただし のり み||standard, measure
覐|B147 S11 P1-7-4 Yjue2 Yjiao4|カク おぼ.える さ.ます さ.める さと.る|||a sleep, to realize, to feel
覓|B147 S11 V5523 P2-4-7 I5c6.8 Ymi4|ベキ エキ ミャク もと.める|||seek
覔|B147 S11 P2-4-7 Ymi4|ベキ エキ ミャク もと.める|||to search for, to look after
覕|B147 S12 P1-5-7 Ymie4|メチ ヒン ヘツ|||
視|B147 G6 S11 F362 N3248 V5525 H972 DK662 L1093 IN606 E878 P1-4-7 I4e7.1 Yshi4|シ み.る|とも み||inspection, regard as, see, look at
覗|B147 S12 N4287 V5528 L2875 P1-5-7 I5c7.3 Ysi1|シ のぞ.く うかが.う|||peep, peek, come in sight
覘|B147 S12 N4286 V5527 P1-5-7 I5c7.2 Yzhan1 Ychan1|テン のぞ.く うかが.う|||peep, peek
覚|B147 G4 S12 F710 N4288 V5529 H2604 DK1668 L325 IN605 E439 P2-5-7 I3n9.3 Yjue2 Yjiao4|カク おぼ.える さ.ます さ.める さと.る|||memorize, learn, remember, awake, sober up
覛|B147 S13 P1-6-7 Ymo4|ベキ ビキ ミャク バク み.る|||
覜|B147 S13 P1-6-7 Ytiao4|チョウ み.る|||mission
覟|B147 S14 P1-7-7 Yzhi4|シ み.る|||
覠|B147 S14 P1-7-7 Yjun1|キン コン み.る|||
覡|B147 S14 N4289 V5530 P1-7-7 I5c9.2 Yxi2|ゲキ ケキ かんなぎ みこ|||diviner, medium
覥|B147 S15 P1-8-7 Ytian3|テン はじ.る|||ashamed
覦|B147 S16 N4291 V5532 P1-9-7 I5c11.4 Yyu2|ユ ねが.う|||coveting high rank
覧|B147 G6 S17 F1510 N4292 V5533 H2854 DK1827 L855 IN1291 E991 P2-10-7 I5c12.7 Ylan3|ラン み.る|||perusal, see
覩|B147 S16 N4290 V5531 P1-9-7 Ydu3|ト み.る|||see
親|B147 G2 S16 F406 N4293 V5534 H1799 DK1172 L1504 IN175 E149 P1-9-7 I5b11.1 Yqin1 Yqing4|シン おや おや- した.しい した.しむ|ぎ ちか のり||parent, intimacy, relative, familiarity, dealer (cards)
覬|B147 S17 N4295 V5536 P1-10-7 I5c12.9 Yji4|キ|||coveting high rank
覯|B147 S17 N4294 V5535 P1-10-7 I5c12.8 Ygou4|コウ あ.う|||happening to meet
覰|B147 S18 P1-11-7 Yqu4 Yqu1|ソ ショ キョ シュ ス うかが.う み.る あら.い|||to spy, to watch for
覲|B147 S18 V5537 P1-11-7 I5c13.8 Yjin3 Yjin4|キン まみ.える|||see, have an audience with
観|B147 G4 S18 F476 N4296 V5538 H1880 DK1212 L572 IN604 E445 P1-11-7 I5c13.7 Yguan1 Yguan4|カン み.る しめ.す|||outlook, look, appearance, condition, view
覴|B147 S19 P1-12-7 Ydeng1|トウ チョウ み.つめる|||
覵|B147 S19 P1-12-7 Yjian4|カン ケン ヘン エン みる うかが.う まぜる|||steal look, peep at, spy on
覶|B147 S19 P1-12-7 Yluo2|ラ ラン レン み.る|||to look about, order, sequence, complicated thought which is not easy to express
覷|B147 S19 P1-12-7 Yqu4 Yqu1|ソ ショ キョ シュ ス うかが.う み.る あら.い|||peep at, watch, spy on
覺|B147 S20 N4297 V5539 H2905 P2-13-7 Yjue2 Yjiao4|カク おぼ.える さ.ます さ.める さと.る|がく||memorize
覼|B147 S21 P1-14-7 Yluo2|ラ ラン レン み.る|||explain in detail
覽|B147 G10 S22 N4298 V5540 H2913 P2-15-7 Ylan3|ラン み.る|||look at, inspect, perceive
覿|B147 S22 N4299 V5541 P1-15-7 I7b15.3 Ydi2|テキ あ.う|||meet, see
觀|B147 S24 N4300 V5542 H1921 P1-17-7 Yguan1 Yguan4|カン み.る しめ.す|||outlook, look, appearance, condition, view
角|B148 G2 S7 F805 N4301 V5543 H2047 DK1293 L1812 IN473 E243 P2-2-5 I2n5.1 Yjiao3 Yjia3 Yjue2|カク かど つの|い す すみ ずみ ふさ||angle, corner, square, horn, antlers
觔|B148 S9 P1-7-2 Yjin1|キン すじ|||catty
觕|B148 S11 P1-4-7 Ycu1|ソ ソウ ジョウ あら.い|||coarse, rough, rude
觖|B148 S11 P1-7-4 Yjue2|ケツ ケチ キ ケイ か.ける|||to long for, dissatisfied, to criticize
觗|B148 S11 P1-7-4 Yzhi4|シ さかずき|||
觘|B148 S11 P1-7-4 Ychao4|ソウ ショウ つのさじ|||
觚|B148 S13 N4303 V5544 P1-7-6 I2n11.1 Ygu1|コ さかずき|||cup
觜|B148 S13 N4304 V5546 P2-6-7 I2n11.2 Yzui3 Yzi1|シ スイ くちばし はし|||beak, bill
觝|B148 S12 V5545 H1498 P1-7-5 I2n10.2 Ydi3|テイ ふ.れる|||touch, feel, collide with, conflict with
解|B148 G5 S13 F176 N4306 V5548 H1517 DK1017 L1814 IN474 E632 P1-7-6 I4g9.1 Yjie3 Yjie4 Yxie4|カイ ゲ と.く と.かす と.ける ほど.く ほど.ける わか.る さと.る|さとる とけ||unravel, notes, key, explanation, understanding, untie, undo, solve, answer, cancel, absolve, explain, minute
觥|B148 S13 P1-7-6 Ygong1|コウ つのさかずき|||cup made of horn, obstinate
触|B148 G8 S13 F904 N4305 V5547 H1518 DK1018 L1813 IN874 E1428 P1-7-6 I6d7.10 Yhong2|ショク ふ.れる さわ.る さわ|||contact, touch, feel, hit, proclaim, announce, conflict
觧|B148 S13 V5549 P1-7-6 Yjie3 Yjie4 Yxie4|カイ ゲ と.く と.かす と.ける ほど.く ほど.ける わか.る さと.る|||notes, key, explanation, understanding
觩|B148 S14 P1-7-7 Yqiu2|キュウ ク ま.がる|||strong
觫|B148 S14 P1-7-7 Ysu4|ソク|||to start, tremble with fear
觭|B148 S15 P1-7-8 Yji1|キ かたむ.く|||one turning up and one turning down
觱|B148 S16 P2-9-7 Ybi4|ヒツ ヒチ ウツ ウチ ひちりき|||tartar horn, chilly wind
觳|B148 S17 P1-13-4 Yhu2|コク カク|||an ancient measure, goblet, mean, frightened
觴|B148 S18 N4307 V5550 P1-7-11 I4c14.5 Yshang1|ショウ さかずき|||cup
觶|B148 S19 P1-7-12 Yzhi4|シ さかずき|||wine goblet made from horn
觸|B148 S20 N4308 V5551 H1646 P1-7-13 Ychu4|ショク ふ.れる さわ.る|||touch, feel, hit, proclaim, announce, conflict, contact
觹|B148 S19 P1-7-12 Yxi1|ケイ エ スイ キ くじり つのぎり|||
觽|B148 S22 P1-7-15 Yxi1|ケイ エ スイ キ くじり つのぎり|||
觿|B148 S25 P1-7-18 Yxi1|ケイ エ スイ キ くじり つのぎり|||bodkin made of ivory, horn
言|B149 G2 S7 F83 N4309 V5552 H1941 DK1233 L335 IN66 E274 P2-1-6 I7a0.1 Yyan2|ゲン ゴン い.う こと|とき||say
訂|B149 G8 S9 F1690 N4310 V5553 H1442 DK966 L339 IN1019 E1617 P1-7-2 I7a2.3 Yding4|テイ|||revise, correct, decide
訃|B149 S9 F2379 N4311 V5554 P1-7-2 I7a2.2 Yfu4|フ しらせ|||obituary
訄|B149 S9 P1-2-7 Yqiu2|キュウ ク コウ ドウ ノウ|||
訅|B149 S9 P1-7-2 Yqiu2|キュウ ク やす.んずる はか.る|||
訇|B149 S9 P3-2-7 Yhong1|コウ ケン キン|||the sound of a crash
計|B149 G2 S9 F228 N4312 V5555 H1441 DK965 L337 IN340 E105 P1-7-2 I7a2.1 Yji4|ケイ はか.る はか.らう|え かず け||plot, plan, scheme, measure
訊|B149 G9 S10 N4314 V5559 H1452 L2713 P1-7-3 I7a3.8 Yxun4|ジン シュン シン き.く と.う たず.ねる|||request, question, investigate
訌|B149 S10 N4313 V5558 P1-7-3 I7a3.4 Yhong2 Yhong4|コウ|||get confused
討|B149 G6 S10 F528 N4316 V5561 H1456 DK977 L340 IN1018 E945 P1-7-3 I7a3.3 Ytao3|トウ う.つ|||chastise, attack, defeat, destroy, conquer
訏|B149 S10 P1-7-3 Yxu1|ク コ いつわ.る|||boast, exaggerate, great, broad
訐|B149 S10 V5556 P1-7-3 I7a3.2 Yjie2|ケツ あば.く|||divulge, reveal
訑|B149 S10 P1-7-3 Yyi2|シ イ タ タン|||deceive, cheat, arrogant
訒|B149 S10 P1-7-3 Yren4|ジン ニン なや.む|||hesitate say, be reluctant speak
訓|B149 G4 S10 F1134 N4317 V5562 H1454 DK975 L341 IN771 E656 P1-7-3 I7a3.6 Yxun4|クン キン おし.える よ.む くん.ずる|く くに くの さとし のり ふみ||instruction, Japanese character reading, explanation, read
訔|B149 S10 P2-3-7 Yyin2|ギン ゴン かた.る|||
訕|B149 S10 P1-7-3 Yshan4|サン セン そし.る|||abuse, slander, vilify, ridicule
訖|B149 S10 V5557 P1-7-3 I7a3.7 Yqi4|キツ お.える お.わる ついに|||come to an end, reach, arrive at, finally
託|B149 G8 S10 F1021 N4315 V5560 H1455 DK976 L1917 IN1636 E1555 P1-7-3 I7a3.1 Ytuo1|タク かこつ.ける かこ.つ かこ.つける|||consign, requesting, entrusting with, pretend, hint
記|B149 G2 S10 F149 N4318 V5563 H1453 DK974 L529 IN371 E95 P1-7-3 I7a3.5 Yji4|キ しる.す|のり||scribe, account, narrative
訛|B149 S11 N4323 V5568 P1-7-4 I7a4.5 Ye2|カ なま.る なま.り あやま.る|||accent, dialect
訝|B149 S12 N4319 V5573 P1-7-5 I7a5.1 Yya4|ガ ゲ いぶか.る|||doubt
訞|B149 S10 P1-7-3 Yyao1|ヨウ わざわ.い あやしいことば|||
訟|B149 G8 S11 F1061 N4320 V5565 H1472 DK988 L787 IN1403 E1401 P1-7-4 I7a4.6 Ysong4|ショウ|||sue, accuse
訠|B149 S11 P1-7-4 Yshen3|シン いわ.んや は.ぐ はぎ|||much more, still more, the gums
訡|B149 S11 Yyin2||||to chant, to moan, to sigh
訢|B149 S11 P1-7-4 Yxin1|キン コン キ よろこ.ぶ|よし||pleased, delighted, happy
訣|B149 G9 S11 N4322 V5567 H1469 L2714 P1-7-4 I7a4.2 Yjue2|ケツ わかれ わかれ.る|||separation, part, secret
訤|B149 S11 P1-7-4 Yxiao2|コン ダ コウ|||
訥|B149 S11 N4321 V5566 P1-7-4 I7a4.4 Yne4 Yna4|トツ ども.る|||stutter
訦|B149 S11 P1-7-4 Ychen2|シン まこと|||sincere, faithful
訪|B149 G6 S11 F372 N4326 V5571 H1468 DK985 L495 IN1181 E972 P1-7-4 I7a4.1 Yfang3|ホウ おとず.れる たず.ねる と.う|わ||call on, visit, look up, offer sympathy
訫|B149 S11 P1-7-4 Yxin4|シン|まこと||
訬|B149 S11 P1-7-4 Ychao1|ソウ ショウ ミョウ みだ.れる|||clamour, uproar, annoyance
設|B149 G5 S11 F145 N4325 V5570 H1471 DK987 L708 IN577 E731 P1-7-4 I7a4.7 Yshe4|セツ もう.ける|した||establishment, provision, prepare
